participant_id,phase,speech_duration,silence_duration,speech_to_silence_ratio,silence_ratio,rms_mean,rms_std,energy_min,energy_max,energy_range,energy_median,energy_var,zcr_mean,zcr_std,zcr_var,mfcc_1_mean,mfcc_1_std,mfcc_1_var,mfcc_delta_1_mean,mfcc_delta_1_std,mfcc_delta_1_var,mfcc_2_mean,mfcc_2_std,mfcc_2_var,mfcc_delta_2_mean,mfcc_delta_2_std,mfcc_delta_2_var,mfcc_3_mean,mfcc_3_std,mfcc_3_var,mfcc_delta_3_mean,mfcc_delta_3_std,mfcc_delta_3_var,mfcc_4_mean,mfcc_4_std,mfcc_4_var,mfcc_delta_4_mean,mfcc_delta_4_std,mfcc_delta_4_var,mfcc_5_mean,mfcc_5_std,mfcc_5_var,mfcc_delta_5_mean,mfcc_delta_5_std,mfcc_delta_5_var,mfcc_6_mean,mfcc_6_std,mfcc_6_var,mfcc_delta_6_mean,mfcc_delta_6_std,mfcc_delta_6_var,mfcc_7_mean,mfcc_7_std,mfcc_7_var,mfcc_delta_7_mean,mfcc_delta_7_std,mfcc_delta_7_var,mfcc_8_mean,mfcc_8_std,mfcc_8_var,mfcc_delta_8_mean,mfcc_delta_8_std,mfcc_delta_8_var,mfcc_9_mean,mfcc_9_std,mfcc_9_var,mfcc_delta_9_mean,mfcc_delta_9_std,mfcc_delta_9_var,mfcc_10_mean,mfcc_10_std,mfcc_10_var,mfcc_delta_10_mean,mfcc_delta_10_std,mfcc_delta_10_var,mfcc_11_mean,mfcc_11_std,mfcc_11_var,mfcc_delta_11_mean,mfcc_delta_11_std,mfcc_delta_11_var,mfcc_12_mean,mfcc_12_std,mfcc_12_var,mfcc_delta_12_mean,mfcc_delta_12_std,mfcc_delta_12_var,mfcc_13_mean,mfcc_13_std,mfcc_13_var,mfcc_delta_13_mean,mfcc_delta_13_std,mfcc_delta_13_var,spectral_centroid_mean,spectral_centroid_std,spectral_centroid_var,spectral_bandwidth_mean,spectral_bandwidth_std,spectral_bandwidth_var,spectral_rolloff_mean,spectral_rolloff_std,spectral_rolloff_var,spectral_contrast_mean,spectral_contrast_std,spectral_contrast_var,spectral_flatness_mean,spectral_flatness_std,spectral_flatness_var,pitch_mean,pitch_std,pitch_min,pitch_max,pitch_range,pitch_median,pitch_skew,voiced_ratio,speaking_rate,speech_segments,avg_segment_duration,pause_mean,pause_std,pause_max,pause_total,harmonic_energy,percussive_energy,onset_count,hnr_mean,hnr_std,jitter,shimmer,articulation_speed,word_count,label
344,phase2,148.20249999999976,51.200000000000244,2.8945800215902158,0.2567670916864144,0.016673936,0.018621814,9.1656984e-05,0.15685114,0.15675949,0.010405568,0.00034677194,0.25779369584403083,0.10943558687991169,0.011976147675750698,-340.10196,112.88342,12742.668,0.00576414,19.543133,381.93405,51.27887,49.821136,2482.1455,3.2034397e-05,9.546445,91.134605,-55.09101,42.731586,1825.9884,0.0012039563,8.444239,71.30516,20.570578,32.01289,1024.8251,7.9888894e-05,5.8470893,34.188454,-25.39762,22.121744,489.37155,-0.0006781659,4.1046534,16.84818,-19.337067,19.8861,395.457,0.008958422,3.773473,14.239099,-14.800234,16.021841,256.6994,-0.0024299156,2.8717468,8.24693,-14.847012,15.853863,251.34496,-0.0032128443,2.840372,8.067714,-14.168508,12.6496105,160.01265,-0.004318523,2.2838886,5.216147,-7.355233,14.361172,206.24326,0.0049094837,2.645718,6.9998245,-9.6994915,13.710819,187.98656,0.00040584977,2.4968088,6.2340546,-5.659542,10.739361,115.33386,-0.0047088065,1.9703248,3.8821795,-10.746091,9.899643,98.00292,0.0014088919,1.7820382,3.1756604,2369.5480124111655,830.9940340977586,690551.0847060666,1487.050677978873,346.9429899166292,120369.43825229025,3863.028020699615,1257.72517036099,1581872.6041595812,21.439543728140517,8.401465137284102,70.58461645300017,0.06106834,0.08689244,0.007550296,114.11854252526298,12.400261228091816,67.32294488175604,179.73069985652097,112.40775497476493,112.57112811964524,1.5943045685911523,0.13767650832193892,1.4242549616980729,284,0.5218397868949295,0.18091872791519487,0.19773817441504896,1.3119999999999998,51.200000000000145,-1.0954692e-05,-4.3219325e-06,965,120.45564,5928.8706,0.014839028770799727,0.12371195015779678,4.709772102359954,698,1
344,phase3,149.1519999999995,56.29300000000049,2.6495656182905973,0.27400520820657837,0.017070606,0.019639766,9.136628e-05,0.15968129,0.15958993,0.010025657,0.00038572037,0.2571884034077636,0.10713068077812053,0.011476982763983564,-346.10175,117.67393,13847.152,-0.030027755,20.60499,424.5656,49.164642,47.972248,2301.3367,-0.003957593,8.972614,80.507805,-53.711388,42.733856,1826.1824,0.0034403312,8.230507,67.74124,23.525671,33.32717,1110.7004,0.006407526,5.808871,33.742977,-26.618973,22.403967,501.93777,0.009304185,4.0015492,16.012398,-19.47254,21.000996,441.04184,-0.0010556505,3.971886,15.775878,-14.760505,16.241684,263.7923,0.0003834145,2.9001076,8.4106245,-14.496605,15.703233,246.59152,0.00579841,2.8764672,8.274063,-14.997557,12.541926,157.29993,0.0015392158,2.2548943,5.084548,-8.654384,14.727056,216.88615,0.00023562691,2.6843915,7.2059574,-11.107453,13.216503,174.67596,0.0044318414,2.2927115,5.2565265,-5.1849084,9.817693,96.38709,-0.0046567284,1.8427054,3.3955631,-11.72453,9.826904,96.56804,-0.0020234666,1.7666053,3.1208942,2374.609769541114,785.560868926537,617105.8787886157,1499.3418756845424,345.1775737733051,119147.55743602547,3894.5014405855786,1214.7276205797311,1475563.1921992954,21.49248870172068,8.37502628625708,70.14106529549707,0.062087644,0.085915424,0.00738146,119.90261346032621,16.695289690673047,77.78174593052022,202.90956258890662,125.12781665838641,118.57804013471404,1.3929172498091826,0.17847687273345633,1.523522110540534,313,0.4765239601388995,0.18030769230769214,0.18448850340752002,0.9920000000000186,56.25599999999995,-1.1247514e-05,-4.0062578e-06,1025,154.68071,14269.774,0.013770992317930227,0.11606928044164334,4.833994850890383,721,1
345,phase1,123.8203124999998,35.04000000000019,3.533684616618565,0.22057113855923072,0.023002073,0.024376798,0.00024451566,0.18915893,0.18891442,0.014589548,0.00059422833,0.2989382710221551,0.1394482295384316,0.019445808721403113,-334.3276,100.82007,10164.686,0.019871483,18.990036,360.6215,-17.208218,41.466263,1719.4509,0.013755319,7.8635736,61.835793,-41.802387,38.938248,1516.1873,0.00059892976,7.634581,58.286827,-4.3263035,30.972229,959.27893,-0.00053309643,6.08014,36.9681,-31.68478,22.540192,508.06027,-0.016475992,4.273698,18.264492,-13.984588,18.644678,347.62405,0.005621955,3.5634382,12.698092,-26.445751,16.544348,273.71542,-0.0038298727,3.2204742,10.371454,-13.1423855,15.667932,245.48409,-0.0027752994,2.8673384,8.221629,-15.383999,12.990718,168.75874,0.003314011,2.4018173,5.7687263,-2.613535,11.996985,143.92766,-0.0059907595,2.2112346,4.889559,-14.979491,10.151634,103.05568,0.0012943415,1.8370866,3.374887,3.0630572,11.409373,130.1738,0.00067108753,2.1490774,4.618534,-9.673516,9.905224,98.11346,-0.0031964253,1.7187783,2.9541988,3084.086114990998,863.5596069519991,745735.194759091,1829.2466860370475,258.18746892427265,66660.76910952227,5205.07143756294,1084.4148654662108,1175955.6004441003,23.717272325383767,8.226757621466877,67.67954096236336,0.07438902,0.08380183,0.0070227464,320.2583579724582,74.45162273728668,157.37105256787842,735.7268232938883,578.3557707260098,298.79793764201077,2.0499430334514814,0.5824773412724114,1.265262524269553,201,0.6160214521590963,0.1743283582089561,0.1947360802139795,1.4720000000000084,35.04000000000018,-1.4801489e-05,-4.5214213e-07,546,1193.3782,137796.88,0.007431176892304999,0.07042015847489337,3.319326140450507,411,1
345,phase2,127.40431249999982,31.456000000000174,4.050238696902353,0.19801043762897153,0.019678123,0.021269059,0.00024024739,0.1593595,0.15911925,0.012601199,0.00045237286,0.29551154959718023,0.14888646720089316,0.02216718011556263,-346.9573,95.210686,9065.074,-0.006957381,18.082508,326.9771,-14.02878,42.803814,1832.1664,-0.0075431215,8.1363945,66.20092,-40.51824,40.005142,1600.4115,-0.0019361167,7.9261246,62.823452,-3.296617,31.432735,988.01685,0.001986417,5.8512816,34.237495,-34.191017,23.31869,543.7612,0.015282136,4.358488,18.996418,-13.474023,18.38685,338.07623,-0.0022422175,3.4622095,11.986895,-27.640493,16.189972,262.1152,0.0034563893,3.0324013,9.195458,-16.80802,16.536318,273.4498,0.0031054497,3.019942,9.12005,-12.486895,13.598928,184.93085,-0.0007747914,2.415927,5.8367033,-5.3656235,11.941809,142.6068,-0.0019109178,2.188742,4.7905912,-13.24396,10.006635,100.132744,-0.0011765822,1.8442252,3.4011667,-0.42814618,10.819173,117.0545,-0.0009235647,1.9981296,3.9925218,-9.096604,9.186667,84.39485,-0.0025564576,1.6635556,2.7674172,3047.517078207534,928.3194643189299,861777.027833385,1798.321203461404,261.34967138914203,68303.65073521253,5051.132930513595,1139.3637298785611,1298149.7089627867,23.591439957655442,8.04989361992022,64.80078729203225,0.07130748,0.08179657,0.0066906787,307.9817413071886,60.712585808844956,140.20166900511882,793.1004070975306,652.8987380924118,290.2917403700367,2.127793389791665,0.5867069485223148,1.233788332123544,196,0.6500219992345807,0.1613128205128213,0.17351981957215296,1.1839999999999975,31.456000000000156,-1.4877883e-05,-3.682541e-07,634,1339.1387,111251.41,0.007812561742080892,0.07348987827394753,3.7125901841038598,473,1
345,phase3,124.41599999999977,39.258312500000244,3.169163137891774,0.23985628471786152,0.01729981,0.01761504,0.00024114481,0.17158116,0.17134002,0.011443416,0.00031028967,0.28960328461021506,0.1459927717229521,0.021313889395350005,-352.71558,94.80926,8988.795,-0.06405899,18.247976,332.98865,-11.60075,41.50476,1722.6451,0.00044224982,7.688659,59.115482,-41.27753,38.27153,1464.7101,0.0047719507,7.6932817,59.186584,-4.0778027,30.923944,956.29034,-0.010446279,5.825042,33.931114,-34.629406,22.809649,520.28,0.0040036826,4.356387,18.978107,-13.050229,18.104807,327.78406,0.0028543079,3.3899126,11.491508,-27.412342,14.887867,221.64859,0.0033751652,2.7712128,7.6796203,-17.130352,16.54885,273.8644,0.00826164,2.9587379,8.75413,-13.507069,13.2800255,176.35909,0.007953889,2.3753564,5.6423182,-3.063061,11.941924,142.60956,0.0035389203,2.1132941,4.466012,-12.705223,9.8036785,96.11211,0.000100914964,1.8034766,3.2525277,-1.0578951,10.736225,115.26653,0.0063922526,2.0296485,4.1194735,-9.05952,9.370624,87.80858,-0.0039718496,1.6676818,2.7811627,3015.6308332319854,882.9196358459903,779547.0833624162,1815.4286010946332,245.35049206581627,60196.86395693817,5053.601539589443,1048.0462151018244,1098400.8689892597,23.58549221669309,8.061477605637005,64.98742118618694,0.070683934,0.08222649,0.006761196,294.62612521668257,51.91855650053891,124.18608452867444,718.922799426084,594.7367148974096,282.02769802256034,2.5617403611305702,0.585923753551139,1.4418878344150674,236,0.5271864384441243,0.16626382978723467,0.18545433162168976,1.2480000000000047,39.072000000000145,-1.4883813e-05,-3.8898668e-07,690,1209.7278,71231.95,0.007936164555351287,0.08216931181457825,4.267939814814823,531,1
346,phase1,186.46399999999994,29.098687500000068,6.407986394300881,0.13498944477578045,0.017952735,0.015815917,0.0,0.13709356,0.13709356,0.013825634,0.00025014323,0.26596202060449753,0.14405511098992424,0.020751875002319394,-320.4828,90.78187,8241.348,-0.0016080104,15.840205,250.9121,17.620678,44.807896,2007.7477,0.0019590885,8.848125,78.28933,-34.38573,37.342945,1394.4955,-0.021899221,7.557415,57.11452,-4.51202,27.57173,760.20026,-0.008542431,5.2869544,27.951887,-27.02562,20.826933,433.76114,0.004305142,4.0284157,16.228134,-14.008545,20.026655,401.06696,0.0074162707,3.5291018,12.45456,-25.13695,16.571356,274.60986,-0.0005194987,3.0965464,9.5886,-10.221783,13.022755,169.59215,0.0017352385,2.4481788,5.993579,-9.100871,16.795748,282.09717,0.0039192503,3.2405415,10.501108,-12.019852,11.142297,124.15079,0.0019203195,1.993654,3.974656,-21.334608,13.263711,175.92604,-0.002741318,2.4871907,6.186118,-5.4686375,10.230813,104.66953,0.0028095224,1.9284292,3.7188394,-18.804047,11.484317,131.88954,0.0018569755,2.0777946,4.3172297,2727.254821428478,1007.785469419965,1015631.5523740192,1784.6416631322593,365.14702378855606,133332.3489816403,4711.177545643462,1320.8252143282432,1744579.2468052497,23.048922921717637,9.126422225681505,83.29158264141336,0.08179847,0.13816495,0.019089554,250.76037486712247,67.28652871709804,65.40639132514966,532.3973992564887,466.991007931339,248.37216905734888,0.09741971806453702,0.38726436093405603,0.8814141362010992,190,0.9813894685190026,0.15373544973544917,0.26272393595006505,3.391999999999996,29.05599999999989,-1.3260987e-05,-1.7557613e-06,1160,957.1417,48342.26,0.012168058783291118,0.09745863135532773,3.4162090269435397,637,1
346,phase2,181.48268749999986,34.080000000000155,5.325196073204313,0.15809786190386105,0.017721098,0.01631394,0.0005480981,0.14712489,0.14657679,0.0135265505,0.00026614463,0.2879514191683984,0.1452136357733077,0.021087000014502873,-318.3527,88.27878,7793.1426,0.0051770965,16.678495,278.1722,15.277638,45.916725,2108.3457,-0.01463951,8.93898,79.905365,-32.51502,38.970364,1518.6892,0.016653577,7.8257027,61.24162,-2.335411,26.960424,726.8645,0.004878162,5.304645,28.13926,-26.919363,19.92672,397.0742,0.0022704483,3.9161794,15.336462,-14.844964,20.155441,406.2418,-0.0020762875,3.7127523,13.78453,-26.004105,16.923653,286.41,-0.0009981452,3.1820235,10.125274,-10.153149,13.575172,184.28531,-0.0005663976,2.5622222,6.564983,-9.1013975,16.562794,274.32614,-0.003384226,3.191541,10.185934,-11.3354225,11.012522,121.27563,-0.0011620988,2.0039036,4.0156293,-20.9076,11.796146,139.14906,0.0001171911,2.2842305,5.217709,-4.417543,10.228985,104.632126,-0.0019952145,1.9154437,3.6689243,-18.06364,11.264349,126.88556,0.00012093537,2.0213547,4.085875,2859.2256702422164,988.966910728341,978055.5505155582,1812.7998529384492,295.5526037258336,87351.34156911963,4872.801321062788,1217.1094254130212,1481355.3534292146,22.64155785236907,9.253515634123971,85.62755159097676,0.07747048,0.08627926,0.0074441102,249.47646632186587,53.08261874327127,113.22324603078411,477.05982293262406,363.83657690184,244.1052838549259,0.17975159945250652,0.2915244173531951,0.9370823974348529,202,0.8984291415919342,0.1687128712871287,0.14904304226696236,0.8640000000000043,34.08,-1.3396596e-05,-1.8584149e-06,1124,651.4736,24045.174,0.013382094538550243,0.11065922647238648,4.4632356460998555,810,1
346,phase3,162.97599999999983,59.11893750000016,2.756747738290318,0.26618768606556,0.017470282,0.016472224,0.0005307204,0.21273857,0.21220785,0.013136269,0.0002713342,0.2865311897826322,0.13311280902836925,0.017719019927423103,-318.93857,90.41248,8174.4175,-0.0326765,16.2887,265.32175,14.122525,43.44332,1887.322,1.5240103e-06,8.570388,73.451546,-34.30098,36.83999,1357.1848,0.00024087937,7.2221127,52.158913,-1.7650213,27.33736,747.3313,0.0008657339,5.334497,28.456858,-28.191813,20.587511,423.84558,0.003538393,3.9941137,15.952944,-13.956147,20.601196,424.40927,0.0031171183,3.707251,13.7437105,-27.499458,16.854744,284.08237,0.008370606,3.1523423,9.937262,-9.38673,13.750218,189.06851,0.0026141305,2.6445265,6.9935203,-11.055519,16.533737,273.36444,-0.0026083074,3.1398537,9.858682,-13.044392,10.814601,116.95559,0.0019790453,1.9757315,3.9035149,-22.120934,12.811493,164.13435,0.0022330615,2.4349449,5.928956,-5.5675764,10.260348,105.27474,-0.0005027332,1.9002805,3.6110659,-19.51464,11.680866,136.44264,-0.0018662387,2.1171834,4.4824657,2858.7473574711103,892.3925909131799,796364.536316738,1829.0868419695869,293.1029300280642,85909.3275910363,4925.257302622101,1153.3980142058208,1330326.979173931,22.52450094866762,9.153430793114495,83.78529528433667,0.08032874,0.08501489,0.0072275316,251.39237245755845,63.042640886607906,66.54967490706109,577.2395659524774,510.6898910454163,245.51937137864914,0.47877273715973023,0.23944676556123803,1.233706644033703,274,0.594802917537215,0.21626373626373563,0.21006174751532164,1.343999999999994,59.03999999999983,-1.3293083e-05,-1.9705653e-06,1157,646.5716,31511.65,0.014349434152169927,0.1085480063101151,4.405556646377385,718,1
347,phase1,36.310062500000015,5.9199999999999875,6.133455467321727,0.14018449534617636,0.028156402,0.025677288,0.000695223,0.15995437,0.15925914,0.020869292,0.0006593231,0.26962705669981063,0.12422210079670618,0.015431130326347029,-275.9296,94.7326,8974.266,0.039981842,17.291155,298.984,39.361454,57.17416,3268.8845,0.02425526,11.191663,125.25331,-44.906456,39.365913,1549.675,0.023917198,7.800098,60.84153,12.94128,25.99518,675.7494,-0.10411395,5.3127394,28.2252,-23.904083,20.645542,426.23843,-0.047560323,3.980066,15.840925,-13.43944,18.350267,336.73233,0.024084952,3.6914682,13.626938,-16.56537,14.094239,198.64758,0.021480791,2.6706433,7.132336,-18.993319,13.034618,169.90128,0.0119610485,2.5466042,6.4851933,-19.607723,12.5637865,157.84872,-0.0303228,2.3198535,5.381721,-4.8049493,12.067955,145.63553,0.010046548,2.357061,5.5557356,-10.510661,9.928802,98.58109,0.027987044,1.930859,3.7282164,-6.097228,9.160618,83.91692,0.016551623,1.7715666,3.1384485,-16.071205,7.6211047,58.081238,0.0044411304,1.5152221,2.295898,2549.9575659881853,987.2824627829441,974726.6613187554,1603.9410483229524,360.00548232062584,129603.94730090645,4226.219223484848,1457.602421183767,2124604.81824078,22.33304081449878,8.971904586108838,80.4950719022408,0.079289295,0.09897008,0.009795076,141.933333918917,15.648305848403881,118.57804013471404,208.85526660911424,90.2772264744002,137.79308824865404,1.3340205375706113,0.3030303028007346,0.7340742154951818,31,1.1712923009260552,0.19733333333333328,0.20002488734043938,0.7679999999999998,5.919999999999998,-1.078031e-05,-4.5196102e-06,261,354.23203,15032.131,0.011967038983913913,0.12221604524615136,2.836679226316395,103,1
347,phase2,35.55199999999999,6.6781250000000085,5.323649179425478,0.15813651984217447,0.024525832,0.021616518,0.0006032753,0.13274011,0.13213684,0.019598097,0.00046727387,0.2837561405066288,0.13104039377651291,0.017171584801103566,-290.26962,100.36315,10072.762,-0.2342292,19.425064,377.33313,35.679314,57.436226,3298.9202,-0.04253195,11.038705,121.853004,-41.963223,40.57372,1646.2266,-0.02125805,8.24136,67.92001,11.613462,23.722748,562.76874,0.012079936,4.7640715,22.696379,-19.202436,19.973213,398.92926,0.03939264,4.131548,17.069689,-15.307821,19.273975,371.4861,-0.011456131,3.8098478,14.51494,-14.875816,13.874021,192.48845,-0.01028015,2.7355318,7.483134,-15.293572,13.43786,180.57607,0.014493594,2.720464,7.4009247,-19.135921,12.670707,160.5468,0.031718045,2.4309192,5.9093676,-2.4359148,10.265561,105.381744,0.008245584,1.8903838,3.5735512,-11.701818,9.755917,95.17792,-0.013866301,1.850248,3.4234176,-5.5363016,8.766647,76.85411,-0.006656335,1.7343572,3.0079951,-14.723509,7.5227475,56.591732,-0.0021647662,1.5031706,2.2595217,2624.3430921386557,990.9945054711166,982070.1098739429,1644.5339891162566,379.5586835291261,144064.79424236328,4362.949810606061,1517.45522609034,2302670.3631888847,21.871094978420285,9.017657211890366,81.31814159115834,0.09285482,0.11012321,0.012127122,140.7458374525953,16.82073609578865,109.99999999999999,226.44649206156825,116.44649206156826,135.4258854679408,1.4841554548034788,0.3606060603328742,0.8998315775764338,38,0.935578922747923,0.16691891891891897,0.14371337434768833,0.6720000000000006,6.176000000000002,-1.0769212e-05,-4.433082e-06,268,367.3558,20474.105,0.011599429531760047,0.11882156730180723,4.331683168316832,154,1
347,phase3,36.92800000000001,6.5818749999999895,5.610558448685461,0.1512731305249668,0.024052177,0.021119786,0.00050613924,0.12144073,0.12093459,0.018616263,0.0004460454,0.29153729607077206,0.13380354782998624,0.017903389411891416,-293.83456,97.97963,9600.008,0.074014306,17.820341,317.56458,34.816544,61.1217,3735.862,0.0058418945,12.007408,144.17786,-46.944473,39.511578,1561.1647,-0.026153782,7.958674,63.340492,12.398508,26.85759,721.3301,0.045602016,5.406496,29.230198,-23.311968,19.905493,396.22867,0.022969216,4.098375,16.796677,-14.937286,17.21979,296.52112,-0.008017627,3.3981416,11.547366,-15.595156,13.961765,194.93088,-0.003956719,2.757592,7.604313,-17.223446,14.502307,210.3169,0.000107138294,2.7238305,7.419253,-20.65525,12.552639,157.56876,0.007028459,2.3590624,5.565176,-2.6839364,10.3335905,106.7831,0.005374357,2.0939984,4.384829,-11.97582,9.624667,92.634224,-0.0055477656,1.9095857,3.6465175,-5.8240952,9.019447,81.350426,-0.008586917,1.7580451,3.0907226,-14.920688,8.046268,64.74244,-0.0007026858,1.5492175,2.4000747,2629.007163133028,1021.9663728483405,1044415.2672327933,1587.0425158397904,368.16855534183355,135548.08514249275,4293.594898897059,1507.0580464004752,2271223.955220417,21.779843459545088,8.838917918976698,78.12646997840736,0.09190581,0.11285349,0.012735911,139.03685799697664,15.31896390382997,111.27813843321147,216.22053167995523,104.94239324674376,133.87038650376502,1.8346237297374337,0.3036764703649438,0.6435320717423343,28,1.318857095755104,0.2331428571428569,0.1679961126858324,0.6720000000000006,6.527999999999993,-1.1185058e-05,-4.0764467e-06,257,268.7433,13790.531,0.012904536517787136,0.11712537074560447,4.874350086655111,180,1
348,phase1,88.11368750000001,9.727999999999994,9.05773832671276,0.09942592210503313,0.012758294,0.009388444,0.00026394476,0.08246018,0.082196236,0.01107127,8.8142886e-05,0.2787250845630314,0.15856502959639224,0.025142868610904742,-359.9574,88.27822,7793.044,-0.04289925,16.380468,268.31976,3.6266265,54.07839,2924.472,-0.049596097,10.271045,105.49436,-33.29183,36.4012,1325.0472,0.024778318,7.2104287,51.99028,-0.7658854,24.066738,579.2079,-0.015396805,4.5479813,20.684134,-30.481035,20.693943,428.2393,0.01660147,4.013175,16.105574,-11.808009,16.559608,274.22064,0.0158677,3.210513,10.307394,-30.408936,14.506313,210.43312,-0.001335565,2.7040184,7.3117156,-15.965464,13.890917,192.95757,0.0025639173,2.6368988,6.9532347,-21.470898,12.193386,148.67867,-0.0026739468,2.2507985,5.0660934,-3.6076498,12.739153,162.28603,0.012188979,2.4449985,5.9780173,-22.148281,10.714258,114.795334,-0.00290381,1.9758406,3.903946,-8.317233,9.277311,86.0685,0.0055185608,1.7488327,3.0584157,-11.370698,7.794898,60.760433,0.00050539384,1.4551963,2.1175961,2936.8910837144754,1123.6174686286527,1262516.2158074612,1749.9370039683956,286.6828869246897,82187.07765547442,4856.194305918902,1244.749851684917,1549402.1932696232,22.917186298834256,8.676168974001081,75.27590806541897,0.06993154,0.08180091,0.0066913883,259.8094590003188,52.5136638666355,113.22324603078411,544.8415985660737,431.61835253528955,252.71363809934766,1.3808567132638403,0.5451275341579047,0.6847796855507015,67,1.315129644550304,0.14739393939393997,0.12762111048747674,0.671999999999997,9.728000000000037,-1.4437726e-05,-8.129456e-07,648,741.5677,21742.936,0.010129742360721106,0.09626002083674791,3.109619036202519,274,1
348,phase2,86.48168749999996,11.360000000000042,7.612823933730256,0.11610592877397011,0.013941343,0.010814264,0.00025720228,0.102506034,0.10224883,0.0121876355,0.00011694831,0.2885965730256704,0.15237048670187806,0.023216765217767193,-352.6806,90.7602,8237.414,0.024652647,16.159714,261.13635,-2.2392406,50.151936,2515.2166,0.049674958,9.9676,99.35305,-36.111057,37.45702,1403.0284,-0.037415918,7.4844556,56.017075,3.45677,24.674068,608.8097,-0.0049555856,4.785523,22.901232,-29.655437,20.893902,436.5551,0.0010240441,4.199648,17.637041,-10.919267,16.784176,281.70856,0.00016447109,3.1537914,9.946401,-32.1886,15.3742485,236.36752,-0.00051909074,2.9718976,8.832175,-13.630383,13.2360735,175.19363,-0.0047615655,2.390914,5.7164693,-21.857044,13.530205,183.06645,0.012548359,2.481978,6.160214,-2.1552472,12.42649,154.41765,0.0072614783,2.3963537,5.742511,-23.88605,11.042454,121.93578,0.0063338,2.0158536,4.063666,-7.4902434,9.112067,83.02977,-6.469548e-05,1.7128062,2.933705,-11.841167,7.981439,63.70337,0.003476042,1.4550507,2.1171725,2999.9801172559783,1064.3742527481268,1132892.5499131333,1743.7324263518688,285.00694575766886,81228.95913011479,4923.530493786789,1198.0185220978567,1435248.3792895328,23.038826001161393,8.637680145046144,74.60951828812438,0.069898576,0.08289059,0.00687085,264.9327355652619,50.37144121008693,113.22324603078411,434.9461689552743,321.72292292449015,255.6500291307247,0.43740356581446416,0.5261608892981815,0.786985608767224,77,1.1231387841150804,0.14947368421052618,0.16045309805641098,0.8320000000000007,11.359999999999989,-1.4377563e-05,-9.185085e-07,606,744.2425,29450.148,0.009811407674390888,0.09244221492980326,3.7927104509842056,328,1
348,phase3,89.37599999999999,11.430625000000006,7.81899434029247,0.11339160496643952,0.013569474,0.01066997,0.00025982418,0.07637976,0.07611994,0.011333126,0.000113848255,0.2648593390491114,0.14234199197740152,0.020261242680094643,-358.58997,92.72521,8597.965,-0.0745346,16.810648,282.5979,8.182688,48.92684,2393.836,-0.022796936,9.672073,93.54901,-37.940495,36.9823,1367.6906,0.02335751,7.5603437,57.1588,1.1906306,24.174854,584.4236,0.022153297,4.6225176,21.36767,-28.923288,20.416267,416.82397,0.0059609665,4.066069,16.532917,-12.813131,17.297903,299.21747,-0.014162042,3.283545,10.781668,-29.83054,15.255926,232.74327,0.0037192693,2.8871257,8.335495,-17.191423,13.479895,181.70755,0.014581825,2.559338,6.550211,-20.314095,12.872849,165.71025,-0.005635719,2.367859,5.6067557,-4.586758,12.73973,162.30072,-0.007816509,2.4623811,6.0633206,-21.933598,10.793191,116.49298,0.0031962104,1.9957042,3.9828353,-9.221818,9.30674,86.6154,-0.0026813473,1.7414336,3.032591,-11.584732,8.101072,65.62737,-0.0039032397,1.4970802,2.241249,2809.4625907848513,1017.6257924551879,1035562.2534700491,1748.539978305443,287.8121002498488,82835.80505022901,4705.59693351317,1238.9352230787738,1534960.486985251,23.16167304268125,8.638792710745598,74.62873949923129,0.06959479,0.085951164,0.0073876027,260.23942775460597,43.163174162284534,119.26495573315601,437.46578647972086,318.20083074656486,251.2581146483697,0.7751291568396402,0.5537924466665209,0.6745588397587956,68,1.314352921847751,0.1705074626865669,0.15998930683804155,0.7359999999999971,11.423999999999984,-1.4288307e-05,-9.098443e-07,650,826.3157,36882.992,0.008493889679007823,0.08302244087343437,3.8489079842463307,344,1
